xleft,data,site
0.09772372209558107,0.00045591377017523724,del03
0.10232929922807542,0.0009160392149017469,del03
0.10715193052376065,0.001434075184708252,del03
0.11220184543019636,0.0019352644563096675,del03
0.11748975549395298,0.0024596179379430816,del03
0.12302687708123818,0.0030208235719001286,del03
0.12882495516931342,0.003645204324126262,del03
0.1348962882591654,0.00426116172724985,del03
0.14125375446227548,0.004985569750068703,del03
0.1479108388168208,0.00569628983059592,del03
0.1548816618912482,0.006465973354840952,del03
0.16218100973589306,0.0072977790787172505,del03
0.1698243652461745,0.00814643150079864,del03
0.17782794100389238,0.009058259041149113,del03
0.18620871366628686,0.009984827442429041,del03
0.19498445997580466,0.010990364741545328,del03
0.20417379446695305,0.012011695820228884,del03
0.21379620895022336,0.013099360773094981,del03
0.22387211385683412,0.014205978261441803,del03
0.2344228815319924,0.015296801970221355,del03
0.24547089156850324,0.01646343582092381,del03
0.2570395782768866,0.017676398091690262,del03
0.2691534803926918,0.018916736247039982,del03
0.28183829312644565,0.02019813822926461,del03
0.29512092266663886,0.021515339445175054,del03
0.30902954325135934,0.022843069847463676,del03
0.3235936569296286,0.024258192496691203,del03
0.33884415613920293,0.025671209308643094,del03
0.35481338923357586,0.027205311763944064,del03
0.37153522909717296,0.028708879578748313,del03
0.38904514499428106,0.03033248011826382,del03
0.40738027780411323,0.0320066207523946,del03
0.4265795188015932,0.033809217460339186,del03
0.4466835921509637,0.03572342354389249,del03
0.46773514128719884,0.03769343431525016,del03
0.48977881936844686,0.03961922250381946,del03
0.5128613839913656,0.04177244111815748,del03
0.5370317963702536,0.043783515716390047,del03
0.56234132519035,0.045860924188805156,del03
0.5888436553555898,0.047925697637566454,del03
0.6165950018614831,0.05001468821499756,del03
0.6456542290346564,0.05219738855119448,del03
0.6760829753919827,0.05437271845692668,del03
0.7079457843841389,0.056644916877338136,del03
0.7413102413009186,0.05893606783323032,del03
0.7762471166286928,0.06124301256868978,del03
0.8128305161641004,0.06362050285288305,del03
0.8511380382023777,0.0661485605022843,del03
0.8912509381337468,0.06874400494450593,del03
0.9332543007969923,0.07155740354475588,del03
0.9772372209558121,0.07425498109484586,del03
1.0232929922807557,0.07712418438290018,del03
1.071519305237608,0.0800228693928134,del03
1.1220184543019651,0.08297841200916882,del03
1.1748975549395313,0.08599712974379331,del03
1.2302687708123834,0.08917483819272834,del03
1.2882495516931358,0.09232938243163136,del03
1.3489628825916555,0.09567239910670383,del03
1.4125375446227564,0.09913650142512538,del03
1.4791083881682094,0.10249215312385165,del03
1.5488166189124835,0.10596678462865139,del03
1.6218100973589322,0.10955723718361111,del03
1.6982436524617466,0.11328878083603845,del03
1.778279410038925,0.11709718754902652,del03
1.86208713666287,0.12116566516555566,del03
1.949844599758048,0.12520781981613935,del03
2.0417379446695323,0.1293184141781812,del03
2.1379620895022353,0.1334532256688929,del03
2.238721138568343,0.13791338901869035,del03
2.3442288153199256,0.14221561457281512,del03
2.454708915685034,0.14676738184410276,del03
2.570395782768868,0.1513538954304384,del03
2.69153480392692,0.1560077958095944,del03
2.8183829312644586,0.16084700986900638,del03
2.951209226666391,0.16563041924061403,del03
3.090295432513596,0.17053491425557074,del03
3.2359365692962885,0.17562788170669688,del03
3.388441561392032,0.18077454800835174,del03
3.5481338923357613,0.18598438942827572,del03
3.7153522909717327,0.19151747687000983,del03
3.8904514499428138,0.19725588344611847,del03
4.073802778041135,0.20294585576488747,del03
4.265795188015935,0.20882640635710156,del03
4.466835921509641,0.214948075317376,del03
4.6773514128719915,0.22156040436287366,del03
4.897788193684472,0.22784843446792336,del03
5.12861383991366,0.23414804667798905,del03
5.370317963702539,0.24058243247369546,del03
5.623413251903504,0.2471694914718855,del03
5.888436553555904,0.2539576579298988,del03
6.165950018614836,0.26087533338036367,del03
6.456542290346571,0.26774352165485116,del03
6.760829753919834,0.2748507224601233,del03
7.079457843841396,0.28215903072521875,del03
7.413102413009194,0.28981796089670764,del03
7.762471166286938,0.2976232467588532,del03
8.128305161641014,0.3054495909937551,del03
8.511380382023788,0.3135507469931276,del03
8.912509381337479,0.3223615701543895,del03
9.332543007969937,0.33143246421919237,del03
9.772372209558132,0.34051178163309787,del03
10.232929922807568,0.35046502151639236,del03
10.715193052376092,0.35839349885916266,del03
11.220184543019665,0.3661914142908435,del03
11.748975549395327,0.37427677651064867,del03
12.30268770812385,0.3823031752867361,del03
12.882495516931375,0.39059069788500234,del03
13.489628825916574,0.3990877512921944,del03
14.125375446227583,0.4076900965631683,del03
14.791083881682118,0.41632824106782795,del03
15.48816618912486,0.4251369583918142,del03
16.218100973589348,0.43373930366278807,del03
16.982436524617494,0.4428228327512448,del03
17.78279410038928,0.4519253143751823,del03
18.620871366628734,0.4615458319689263,del03
19.498445997580514,0.47121688965728553,del03
20.41737944669536,0.48060365931343385,del03
21.37962089502239,0.4902905107813604,del03
22.387211385683468,0.500474339846337,del03
23.4422881531993,0.5111898928234119,del03
24.547089156850387,0.5223097665574088,del03
25.703957827688726,0.5343772670654421,del03
26.91534803926925,0.5482979043760351,del03
28.183829312644637,0.5638010783992689,del03
29.51209226666396,0.585292200715774,del03
30.902954325136015,0.5990212068342843,del03
32.359365692962946,0.6101705622901401,del03
33.884415613920375,0.620538652116735,del03
35.481338923357676,0.631397402028553,del03
37.153522909717395,0.6427383886764918,del03
38.90451449942821,0.6547437669848938,del03
40.73802778041143,0.6667723095033278,del03
42.65795188015943,0.6797937542972242,del03
44.66835921509649,0.694607266612687,del03
46.77351412872,0.7146579962326571,del03
48.97788193684482,0.7257294357093145,del03
51.28613839913669,0.7334346943008673,del03
53.70317963702549,0.7408303948129016,del03
56.234132519035136,0.74809869216976,del03
58.88436553555914,0.7547794609267158,del03
61.65950018614847,0.7617297768549531,del03
64.56542290346583,0.7691518003329328,del03
67.60829753919846,0.7762232019045192,del03
70.79457843841409,0.783807374852723,del03
74.13102413009207,0.7917695455919035,del03
77.62471166286952,0.8003002923955057,del03
81.28305161641029,0.8095238596627923,del03
85.11380382023803,0.8205605528244015,del03
89.12509381337496,0.8358520902014338,del03
93.32543007969953,0.8472288760830584,del03
97.72372209558146,0.8581360602522161,del03
102.32929922807588,0.8664383237114118,del03
107.15193052376114,0.8740730367542309,del03
112.20184543019687,0.8821878806958949,del03
117.48975549395351,0.890853401085138,del03
123.02687708123874,0.8958537116961361,del03
128.82495516931402,0.9008866627849066,del03
134.89628825916603,0.9064966132872014,del03
141.25375446227613,0.9126214410033894,del03
147.91083881682147,0.9201182217046542,del03
154.8816618912489,0.9263704525760181,del03
162.1810097358938,0.9327700920566765,del03
169.8243652461753,0.9396572328666447,del03
177.8279410038932,0.9466580888894972,del03
186.2087136662877,0.9542464735122523,del03
194.98445997580555,0.962669822614797,del03
204.173794466954,0.9711626643474379,del03
213.79620895022433,0.9806736784028488,del03
223.87211385683514,0.9856171314074047,del03
234.42288153199345,0.9871196463035712,del03
245.47089156850436,0.9880483205421268,del03
257.03957827688777,0.9889822593738714,del03
269.15348039269304,0.9899393624156481,del03
281.83829312644696,0.9908617191423768,del03
295.12092266664024,0.9917903933809322,del03
309.0295432513608,0.9926790567112508,del03
323.5936569296301,0.9935150741096783,del03
338.8441561392045,0.9942500113188754,del03
354.8133892335775,0.99489439752522,del03
371.5352290971747,0.9955282545451866,del03
389.04514499428285,0.9961073597959865,del03
407.3802778041151,0.9966401366267225,del03
426.57951880159516,0.997123426281481,del03
446.68359215096575,0.9975793400516562,del03
467.735141287201,0.9979131152598445,del03
489.77881936844915,0.9981942445361419,del03
512.8613839913679,0.9984153574500838,del03
537.031796370256,0.9986459466317659,del03
562.3413251903526,0.9988049373460764,del03
588.8436553555927,0.9989670868163004,del03
616.595001861486,0.9990776432732713,del03
645.6542290346596,0.9991576650897455,del03
676.082975391986,0.9992429514994088,del03
707.9457843841424,0.999334555420899,del03
741.3102413009223,0.9993893071900655,del03
776.2471166286967,0.9994461647965077,del03
812.8305161641046,0.9995356628807223,del03
851.138038202382,0.9996851773272923,del03
891.2509381337513,0.9999610420104007,del03
933.2543007969972,0.9999673595222276,del03
977.2372209558172,0.9999684124408654,del03
1023.2929922807609,0.9999694653595033,del03
1071.5193052376137,0.9999715711967789,del03
1122.018454301971,0.9999726241154168,del03
1174.8975549395375,0.9999757828713302,del03
1230.26877081239,0.999982100383157,del03
1288.2495516931428,0.9999894708136218,del03
1348.962882591663,0.9999915766508974,del03
1412.537544622764,0.9999936824881731,del03
1479.1083881682177,0.9999947354068109,del03
1548.8166189124922,0.9999947354068109,del03
1621.8100973589414,0.9999947354068109,del03
1698.2436524617565,0.9999947354068109,del03
1778.2794100389356,0.9999957883254488,del03
1862.0871366628808,0.9999957883254488,del03
1949.8445997580595,0.9999957883254488,del03
2041.7379446695443,0.9999978941627243,del03
2137.9620895022476,0.9999978941627243,del03
2238.7211385683563,0.9999989470813622,del03
2344.2288153199393,1.0,del03
2454.708915685049,1.0,del03
2570.3957827688832,1.0,del03
2691.534803926936,1.0,del03
2818.3829312644752,1.0,del03
2951.209226666408,1.0,del03
0.09772372209558107,0.00046410183720313486,del05
0.10232929922807542,0.0009282036744062697,del05
0.10715193052376065,0.0013785882159285238,del05
0.11220184543019636,0.0018381176212380317,del05
0.11748975549395298,0.002352516209271063,del05
0.12302687708123818,0.002898921820559483,del05
0.12882495516931342,0.0035619244451353897,del05
0.1348962882591654,0.004190633830509095,del05
0.14125375446227548,0.004929081581329846,del05
0.1479108388168208,0.005699536355405987,del05
0.1548816618912482,0.006399118435130908,del05
0.16218100973589306,0.007213011312196505,del05
0.1698243652461745,0.007976607438432204,del05
0.17782794100389238,0.008877376521476712,del05
0.18620871366628686,0.0097575696609999,del05
0.19498445997580466,0.01066062495999122,del05
0.20417379446695305,0.011650556464961454,del05
0.21379620895022336,0.012686212288867958,del05
0.22387211385683412,0.013785882159285237,del05
