xleft,data,site
0.09772372209558107,0.0008272472146538187,del03
0.10232929922807542,0.001650165810161193,del03
0.10715193052376065,0.0025644663654268377,del03
0.11220184543019636,0.0034778050053266064,del03
0.11748975549395298,0.004344490749981363,del03
0.12302687708123818,0.00539971190634792,del03
0.12882495516931342,0.006353931949297441,del03
0.1348962882591654,0.007345666691516147,del03
0.14125375446227548,0.009457551877298076,del03
0.1479108388168208,0.010822509781476877,del03
0.1548816618912482,0.01375202302825386,del03
0.16218100973589306,0.014955860108648342,del03
0.1698243652461745,0.01607216289074806,del03
0.17782794100389238,0.017235118568092785,del03
0.18620871366628686,0.018456270125073046,del03
0.19498445997580466,0.019680788385833873,del03
0.20417379446695305,0.02095003571110796,del03
0.21379620895022336,0.022311145953823254,del03
0.22387211385683412,0.023640512989464624,del03
0.2344228815319924,0.02498430875559414,del03
0.24547089156850324,0.026425257973677188,del03
0.2570395782768866,0.027853221334320902,del03
0.2691534803926918,0.02934611398216128,del03
0.28183829312644565,0.030862092598782698,del03
0.29512092266663886,0.03245694827540599,del03
0.30902954325135934,0.03404362767141933,del03
0.3235936569296286,0.03570629838133692,del03
0.33884415613920293,0.03742908880162179,del03
0.35481338923357586,0.03916534603702893,del03
0.37153522909717296,0.040996351935974916,del03
0.38904514499428106,0.04288843946065406,del03
0.40738027780411323,0.04480986540399243,del03
0.4265795188015932,0.046823154264772016,del03
0.4466835921509637,0.04892397742384636,del03
0.46773514128719884,0.05112339690792306,del03
0.48977881936844686,0.053321373518950936,del03
0.5128613839913656,0.0557227952298617,del03
0.5370317963702536,0.05800157273162321,del03
0.56234132519035,0.060263035756798936,del03
0.5888436553555898,0.06260818541880593,del03
0.6165950018614831,0.06498267349947215,del03
0.6456542290346564,0.06736774264916301,del03
0.6760829753919827,0.06983890322409983,del03
0.7079457843841389,0.07233314976781768,del03
0.7413102413009186,0.07487837782592699,del03
0.7762471166286928,0.07752508795513627,del03
0.8128305161641004,0.08017853149190668,del03
0.8511380382023777,0.08288199462770268,del03
0.8912509381337468,0.08572685932228252,del03
0.9332543007969923,0.08870110163357277,del03
0.9772372209558121,0.09165370084913078,del03
1.0232929922807557,0.09468325329395894,del03
1.071519305237608,0.09775849671866621,del03
1.1220184543019651,0.10093618412983933,del03
1.1748975549395313,0.10419130572796552,del03
1.2302687708123834,0.10758494313877794,del03
1.2882495516931358,0.11091605605080837,del03
1.3489628825916555,0.11447947152369799,del03
1.4125375446227564,0.11806501105000276,del03
1.4791083881682094,0.12195980636643684,del03
1.5488166189124835,0.1256352849794511,del03
1.6218100973589322,0.12938194532954017,del03
1.6982436524617466,0.1331666013365814,del03
1.778279410038925,0.13702965344594156,del03
1.86208713666287,0.14108797437457465,del03
1.949844599758048,0.14522757715162432,del03
2.0417379446695323,0.14935707981733226,del03
2.1379620895022353,0.1535414116588952,del03
2.238721138568343,0.15794217445778033,del03
2.3442288153199256,0.16231696554178682,del03
2.454708915685034,0.1667538001668923,del03
2.570395782768868,0.1713171266626106,del03
2.69153480392692,0.1758506337819867,del03
2.8183829312644586,0.1806140386738073,del03
2.951209226666391,0.18532453822050468,del03
3.090295432513596,0.19025146872452428,del03
3.2359365692962885,0.19532605323720592,del03
3.388441561392032,0.20039005668086293,del03
3.5481338923357613,0.20553197526915595,del03
3.7153522909717327,0.21097256857855362,del03
3.8904514499428138,0.21645500520636693,del03
4.073802778041135,0.2219999663329622,del03
4.265795188015935,0.22765891443041383,del03
4.466835921509641,0.23348715963225974,del03
4.6773514128719915,0.2397280665260667,del03
4.897788193684472,0.24574099947816092,del03
5.12861383991366,0.25176258966854803,del03
5.370317963702539,0.25787748564942514,del03
5.623413251903504,0.26413811180823255,del03
5.888436553555904,0.27056803507143423,del03
6.165950018614836,0.2770436493145151,del03
6.456542290346571,0.283689522577356,del03
6.760829753919834,0.29050180719849367,del03
7.079457843841396,0.29737469248768145,del03
7.413102413009194,0.30463042009248814,del03
7.762471166286938,0.31203428266363986,del03
8.128305161641014,0.3195785848782095,del03
8.511380382023788,0.3274383953327866,del03
8.912509381337479,0.3358638120224992,del03
9.332543007969937,0.34439071078331174,del03
9.772372209558132,0.35283440386497594,del03
10.232929922807568,0.36168162044262536,del03
10.715193052376092,0.3693577050623201,del03
11.220184543019665,0.3769404838915248,del03
11.748975549395327,0.3845708775313404,del03
12.30268770812385,0.39225465747396215,del03
12.882495516931375,0.40025827427573785,del03
13.489628825916574,0.40851487481873905,del03
14.125375446227583,0.4167931184574725,del03
14.791083881682118,0.4251348485103538,del03
15.48816618912486,0.43371994315080187,del03
16.218100973589348,0.4421338168561239,del03
16.982436524617494,0.45078913131828097,del03
17.78279410038928,0.4596416384304427,del03
18.620871366628734,0.4689448028915176,del03
19.498445997580514,0.4781411947469802,del03
20.41737944669536,0.4872413950658551,del03
21.37962089502239,0.49669606119705556,del03
22.387211385683468,0.5065797415814369,del03
23.4422881531993,0.516917926976195,del03
24.547089156850387,0.5277091745082809,del03
25.703957827688726,0.5393223787205083,del03
26.91534803926925,0.5522303210152055,del03
28.183829312644637,0.5664777304568858,del03
29.51209226666396,0.5845761680658528,del03
30.902954325136015,0.5985999321849667,del03
32.359365692962946,0.6114342879541743,del03
33.884415613920375,0.6218806888275935,del03
35.481338923357676,0.6324930201016263,del03
37.153522909717395,0.6436079521543298,del03
38.90451449942821,0.6552317374355817,del03
40.73802778041143,0.6671921930948905,del03
42.65795188015943,0.6799255477506811,del03
44.66835921509649,0.6935515598660051,del03
46.77351412872,0.7091870131806453,del03
48.97788193684482,0.7193770636090584,del03
51.28613839913669,0.7273378751770525,del03
53.70317963702549,0.7348595723805241,del03
56.234132519035136,0.7421542575576487,del03
58.88436553555914,0.7488665029807352,del03
61.65950018614847,0.75567013036358,del03
64.56542290346583,0.7626339166548431,del03
67.60829753919846,0.7693918530578087,del03
70.79457843841409,0.7764388450282202,del03
74.13102413009207,0.7838393408955913,del03
77.62471166286952,0.791624602909313,del03
81.28305161641029,0.7999567138085356,del03
85.11380382023803,0.8098144224780383,del03
89.12509381337496,0.8238656011850798,del03
93.32543007969953,0.8329561823502959,del03
97.72372209558146,0.8412983933608601,del03
102.32929922807588,0.8484463864446886,del03
107.15193052376114,0.8552100943398495,del03
112.20184543019687,0.8615895170463427,del03
117.48975549395351,0.868037716701496,del03
123.02687708123874,0.8721955958704973,del03
128.82495516931402,0.8761885065542508,del03
134.89628825916603,0.88050317792789,del03
141.25375446227613,0.885138648076049,del03
147.91083881682147,0.8905715460625196,del03
154.8816618912489,0.895383527680317,del03
162.1810097358938,0.9002796768926286,del03
169.8243652461753,0.9052258457039657,del03
177.8279410038932,0.9101893289918886,del03
186.2087136662877,0.9155558548181139,del03
194.98445997580555,0.9215279063671583,del03
204.173794466954,0.9272662124822948,del03
213.79620895022433,0.9333618701558544,del03
223.87211385683514,0.9395580479851481,del03
234.42288153199345,0.9447211287114903,del03
245.47089156850436,0.9491738349401327,del03
257.03957827688777,0.9536024932846283,del03
269.15348039269304,0.9580205705600993,del03
281.83829312644696,0.9623814138713005,del03
295.12092266664024,0.9667504334631117,del03
309.0295432513608,0.9708303974874771,del03
323.5936569296301,0.9745693625146391,del03
338.8441561392045,0.978022157720453,del03
354.8133892335775,0.981091148695282,del03
371.5352290971747,0.9838196216305909,del03
389.04514499428285,0.9863061728513817,del03
407.3802778041151,0.9885584976805816,del03
426.57951880159516,0.9905717865413611,del03
446.68359215096575,0.9923330535762811,del03
467.735141287201,0.9937836219480229,del03
489.77881936844915,0.9950206451085402,del03
512.8613839913679,0.9959820795167337,del03
537.031796370256,0.9967165018985804,del03
562.3413251903526,0.9972907653720088,del03
588.8436553555927,0.997740941763239,del03
616.595001861486,0.9981266698249555,del03
645.6542290346596,0.9983902346352056,del03
676.082975391986,0.9986191704922842,del03
707.9457843841424,0.998807705903996,del03
741.3102413009223,0.9989822935429027,del03
776.2471166286967,0.9991405286205893,del03
812.8305161641046,0.9993180020055935,del03
851.138038202382,0.999570985746819,del03
891.2509381337513,0.9998898606906071,del03
933.2543007969972,0.9999047703787782,del03
977.2372209558172,0.9999086180402418,del03
1023.2929922807609,0.9999124657017052,del03
1071.5193052376137,0.9999163133631688,del03
1122.018454301971,0.999922565813047,del03
