xleft,data,site
0.09772372209558107,0.0015210187721653565,del03
0.10232929922807542,0.0030071161949697736,del03
0.10715193052376065,0.004682047580985196,del03
0.11220184543019636,0.006338871600665316,del03
0.11748975549395298,0.007815915340302083,del03
0.12302687708123818,0.00952188792574945,del03
0.12882495516931342,0.011159311195784605,del03
0.1348962882591654,0.012885977914186605,del03
0.14125375446227548,0.01751241001285623,del03
0.1479108388168208,0.02012633768168802,del03
0.1548816618912482,0.026862277958420312,del03
0.16218100973589306,0.02886055517185184,del03
0.1698243652461745,0.03060144910666015,del03
0.17782794100389238,0.03240183867371302,del03
0.18620871366628686,0.03430052537230038,del03
0.19498445997580466,0.03612160907230789,del03
0.20417379446695305,0.03803064283737257,del03
0.21379620895022336,0.04004961418375873,del03
0.22387211385683412,0.042005209747971325,del03
0.2344228815319924,0.04401512741118983,del03
0.24547089156850324,0.046186717988116396,del03
0.2570395782768866,0.04825095775034081,del03
0.2691534803926918,0.050460056443247636,del03
0.28183829312644565,0.05266139483629648,del03
0.29512092266663886,0.055025699526363034,del03
0.30902954325135934,0.05733309535080436,del03
0.3235936569296286,0.05975042875656715,del03
0.33884415613920293,0.06231262109301237,del03
0.35481338923357586,0.0647286611154655,del03
0.37153522909717296,0.06738009690027756,del03
0.38904514499428106,0.07008973493402451,del03
0.40738027780411323,0.07277091853495886,del03
0.4265795188015932,0.07555169265073736,del03
0.4466835921509637,0.07839066901545076,del03
0.46773514128719884,0.08138097122739489,del03
0.48977881936844686,0.08444370290468024,del03
0.5128613839913656,0.0877780450769951,del03
0.5370317963702536,0.09091061945300233,del03
0.56234132519035,0.09396300406381036,del03
0.5888436553555898,0.09718870203811342,del03
0.6165950018614831,0.100497176544235,del03
0.6456542290346564,0.10368019286931913,del03
0.6760829753919827,0.10709213804021388,del03
0.7079457843841389,0.11045622802865103,del03
0.7413102413009186,0.11390180116559703,del03
0.7762471166286928,0.11752068766603808,del03
0.8128305161641004,0.12115638814950476,del03
0.8511380382023777,0.12469249811812728,del03
0.8912509381337468,0.12842390896650913,del03
0.9332543007969923,0.1322199889803742,del03
0.9772372209558121,0.13611565950908344,del03
1.0232929922807557,0.13997770207174137,del03
1.071519305237608,0.14390182703326324,del03
1.1220184543019651,0.14801995949123475,del03
1.1748975549395313,0.15219112066490248,del03
1.2302687708123834,0.15641660393757614,del03
1.2882495516931358,0.1606498475101078,del03
1.3489628825916555,0.1650835654956374,del03
1.4125375446227564,0.16943838709927753,del03
1.4791083881682094,0.174150182496385,del03
1.5488166189124835,0.17874428001231302,del03
1.6218100973589322,0.18338364594407927,del03
1.6982436524617466,0.18793894196071737,del03
1.778279410038925,0.19246061001130418,del03
1.86208713666287,0.19719051277474695,del03
1.949844599758048,0.20210148920154275,del03
2.0417379446695323,0.20695555676271332,del03
2.1379620895022353,0.2118962810056314,del03
2.238721138568343,0.21699350462901887,del03
2.3442288153199256,0.2221282363683866,del03
2.454708915685034,0.22708577459433033,del03
2.570395782768868,0.23226189459960733,del03
2.69153480392692,0.23735653145637547,del03
2.8183829312644586,0.24273053910803113,del03
2.951209226666391,0.24796744812886237,del03
3.090295432513596,0.2535639177097803,del03
3.2359365692962885,0.2592858454717357,del03
3.388441561392032,0.2650220004500974,del03
3.5481338923357613,0.27074651497867214,del03
3.7153522909717327,0.2768642180333848,del03
3.8904514499428138,0.28282412832431847,del03
4.073802778041135,0.28896381889529543,del03
4.265795188015935,0.2951526580320397,del03
4.466835921509641,0.3013828854346932,del03
4.6773514128719915,0.3081110654115675,del03
4.897788193684472,0.31458315549312826,del03
5.12861383991366,0.3210655926411663,del03
5.370317963702539,0.3277303968358671,del03
5.623413251903504,0.33435122599803924,del03
5.888436553555904,0.34122814505552496,del03
6.165950018614836,0.3481335185458233,del03
6.456542290346571,0.35537517169663435,del03
6.760829753919834,0.36271124182905096,del03
7.079457843841396,0.36998005602936496,del03
7.413102413009194,0.3777946779863574,del03
7.762471166286938,0.3857877868400835,del03
8.128305161641014,0.3940356922058135,del03
8.511380382023788,0.4027530957129517,del03
8.912509381337479,0.4118973157122791,del03
9.332543007969937,0.42109715119392216,del03
9.772372209558132,0.43004219016356127,del03
10.232929922807568,0.4389393739507428,del03
10.715193052376092,0.44729851028110396,del03
11.220184543019665,0.4554494118986091,del03
11.748975549395327,0.46338302512009066,del03
12.30268770812385,0.47142010900634534,del03
12.882495516931375,0.4800974176308839,del03
13.489628825916574,0.48912652651565125,del03
14.125375446227583,0.49799266910340084,del03
14.791083881682118,0.5069765095723299,del03
15.48816618912486,0.5163457782675389,del03
16.218100973589348,0.525526212999537,del03
16.982436524617494,0.5347234617145606,del03
17.78279410038928,0.5443617541381799,del03
18.620871366628734,0.5544811851529943,del03
19.498445997580514,0.5642772703403927,del03
20.41737944669536,0.5741845864924221,del03
21.37962089502239,0.584382913889126,del03
22.387211385683468,0.5950908343098378,del03
23.4422881531993,0.6063122279044862,del03
24.547089156850387,0.6180833094057421,del03
25.703957827688726,0.6307248378744021,del03
26.91534803926925,0.6443532178083361,del03
28.183829312644637,0.659227125869477,del03
29.51209226666396,0.6761820876758678,del03
30.902954325136015,0.69197559127018,del03
32.359365692962946,0.708887871427352,del03
33.884415613920375,0.7206201514293179,del03
35.481338923357676,0.7320821143195639,del03
37.153522909717395,0.7443796028278533,del03
38.90451449942821,0.7570987342950931,del03
40.73802778041143,0.77044645005083,del03
42.65795188015943,0.7843554941629611,del03
44.66835921509649,0.7985141612538575,del03
46.77351412872,0.8111155948399179,del03
48.97788193684482,0.8204020870033085,del03
51.28613839913669,0.82929927079049,del03
53.70317963702549,0.8377786917686499,del03
56.234132519035136,0.8457743873889954,del03
58.88436553555914,0.8531466722540826,del03
61.65950018614847,0.8603534040555327,del03
64.56542290346583,0.8673881158767974,del03
67.60829753919846,0.874416360781514,del03
70.79457843841409,0.8813139739719543,del03
74.13102413009207,0.8886164161383195,del03
77.62471166286952,0.8960766510684639,del03
81.28305161641029,0.9038822193422887,del03
85.11380382023803,0.9130031584420422,del03
89.12509381337496,0.926763463473562,del03
93.32543007969953,0.9339495011420574,del03
97.72372209558146,0.9400516835970542,del03
102.32929922807588,0.9459921931383428,del03
107.15193052376114,0.9520335865777854,del03
112.20184543019687,0.9564207427641671,del03
117.48975549395351,0.9600797241472077,del03
123.02687708123874,0.962595354684505,del03
128.82495516931402,0.964931204941759,del03
134.89628825916603,0.9673291375978768,del03
141.25375446227613,0.9698240740022195,del03
147.91083881682147,0.9724897370034378,del03
154.8816618912489,0.975075210239457,del03
162.1810097358938,0.9777318195575077,del03
169.8243652461753,0.9800676698147617,del03
177.8279410038932,0.9822483140748558,del03
186.2087136662877,0.9846126187649225,del03
194.98445997580555,0.987381752430914,del03
204.173794466954,0.9896309460064203,del03
213.79620895022433,0.9912994104758874,del03
223.87211385683514,0.9922823817912324,del03
234.42288153199345,0.9930351308774571,del03
245.47089156850436,0.9937594255308692,del03
257.03957827688777,0.9944837201842812,del03
269.15348039269304,0.9951795604048808,del03
281.83829312644696,0.9958922146085059,del03
295.12092266664024,0.9965220922803124,del03
309.0295432513608,0.9970316853043202,del03
323.5936569296301,0.9974261672137678,del03
338.8441561392045,0.9976706166592944,del03
354.8133892335775,0.9978827315220793,del03
371.5352290971747,0.9980586316521937,del03
389.04514499428285,0.9982448788487854,del03
407.3802778041151,0.9984324194286868,del03
