xleft,data,site
0.09772372209558107,0.0002426545901308547,hnd07
0.10232929922807542,0.0005057432510095709,hnd07
0.10715193052376065,0.000779900366876712,hnd07
0.11220184543019636,0.0011153596949874374,hnd07
0.11748975549395298,0.0014772130311474837,hnd07
0.12302687708123818,0.0018322550103915764,hnd07
0.12882495516931342,0.0021813370523342092,hnd07
0.1348962882591654,0.0025219048981319,hnd07
0.14125375446227548,0.0028573642262426256,hnd07
0.1479108388168208,0.0032064462681852587,hnd07
0.1548816618912482,0.003609167745841028,hnd07
0.16218100973589306,0.0040093349646533145,hnd07
0.1698243652461745,0.004425679156140992,hnd07
0.17782794100389238,0.0048684173556779895,hnd07
0.18620871366628686,0.005327332527890378,hnd07
0.19498445997580466,0.00581519596699557,hnd07
0.20417379446695305,0.006299653727642785,hnd07
0.21379620895022336,0.006784962907904495,hnd07
0.22387211385683412,0.007302626033516985,hnd07
0.2344228815319924,0.00782539767681644,hnd07
0.24547089156850324,0.008412025791202963,hnd07
0.2570395782768866,0.009058253278604081,hnd07
0.2691534803926918,0.009733429032898002,hnd07
0.28183829312644565,0.01042989027755428,hnd07
0.29512092266663886,0.011066752149195962,hnd07
0.30902954325135934,0.01177768752729864,hnd07
0.3235936569296286,0.012468188834653459,hnd07
0.33884415613920293,0.013162095820466254,hnd07
0.35481338923357586,0.013871328359339945,hnd07
0.37153522909717296,0.01457715521975566,hnd07
0.38904514499428106,0.015301713311690246,hnd07
0.40738027780411323,0.016055219670517637,hnd07
0.4265795188015932,0.01682320016279143,hnd07
0.4466835921509637,0.01767121409882768,hnd07
0.46773514128719884,0.018543067784069767,hnd07
0.48977881936844686,0.01948388645808589,hnd07
0.5128613839913656,0.020437476426319424,hnd07
0.5370317963702536,0.021425123179132727,hnd07
0.56234132519035,0.022428095485006926,hnd07
0.5888436553555898,0.023483004387365274,hnd07
0.6165950018614831,0.024617095313871584,hnd07
0.6456542290346564,0.025755443338450364,hnd07
0.6760829753919827,0.02685036896268994,hnd07
0.7079457843841389,0.02798616272842524,hnd07
0.7413102413009186,0.029097265325340207,hnd07
0.7762471166286928,0.03023391051069,hnd07
0.8128305161641004,0.03149912005782842,hnd07
0.8511380382023777,0.03276007250689437,hnd07
0.8912509381337468,0.03427049090300713,hnd07
0.9332543007969923,0.03595034180240424,hnd07
0.9772372209558121,0.03757314758763024,hnd07
1.0232929922807557,0.03935091174269418,hnd07
1.071519305237608,0.0407940679892619,hnd07
1.1220184543019651,0.04235386872301532,hnd07
1.1748975549395313,0.0439349549471311,hnd07
1.2302687708123834,0.04563949701534854,hnd07
1.2882495516931358,0.04723676021213971,hnd07
1.3489628825916555,0.04887318871119761,hnd07
1.4125375446227564,0.05068075255276886,hnd07
1.4791083881682094,0.05252407601814886,hnd07
1.5488166189124835,0.05442189033885649,hnd07
1.6218100973589322,0.056269470902308966,hnd07
1.6982436524617466,0.058172393740703564,hnd07
1.778279410038925,0.060105116265605454,hnd07
1.86208713666287,0.06206593563778566,hnd07
1.949844599758048,0.0641093427125718,hnd07
2.0417379446695323,0.06626684001570018,hnd07
2.1379620895022353,0.06850777644104898,hnd07
2.238721138568343,0.07075382138408476,hnd07
2.3442288153199256,0.07303051743324232,hnd07
2.454708915685034,0.07541193809498267,hnd07
2.570395782768868,0.07784699819243616,hnd07
2.69153480392692,0.08041062265167828,hnd07
2.8183829312644586,0.08328671810943977,hnd07
2.951209226666391,0.08624284701096373,hnd07
3.090295432513596,0.08894950996544088,hnd07
3.2359365692962885,0.09170214957910071,hnd07
3.388441561392032,0.0947434204420741,hnd07
3.5481338923357613,0.09773956606547927,hnd07
3.7153522909717327,0.10084213914069624,hnd07
3.8904514499428138,0.10408775071114823,hnd07
4.073802778041135,0.10759900520132243,hnd07
4.265795188015935,0.11116900764489672,hnd07
4.466835921509641,0.11486672303064514,hnd07
4.6773514128719915,0.11884625830879117,hnd07
4.897788193684472,0.12274661156278922,hnd07
5.12861383991366,0.12672955251939322,hnd07
5.370317963702539,0.13100112472531075,hnd07
5.623413251903504,0.13550258022714173,hnd07
5.888436553555904,0.139813317735326,hnd07
6.165950018614836,0.1442219684991771,hnd07
6.456542290346571,0.14877195491903425,hnd07
6.760829753919834,0.1535714072859382,hnd07
7.079457843841396,0.15857945745839325,hnd07
7.413102413009194,0.1638242022836777,hnd07
7.762471166286938,0.16925540800453637,hnd07
8.128305161641014,0.17484412635407648,hnd07
8.511380382023788,0.18056481474386318,hnd07
8.912509381337479,0.186785286447358,hnd07
9.332543007969937,0.19328161810594896,hnd07
9.772372209558132,0.19915811628518812,hnd07
10.232929922807568,0.20577364668980824,hnd07
10.715193052376092,0.2126684427279825,hnd07
11.220184543019665,0.21969520880640336,hnd07
11.748975549395327,0.2265780849699747,hnd07
12.30268770812385,0.23368743875100148,hnd07
12.882495516931375,0.24102412156909825,hnd07
13.489628825916574,0.2482279829273339,hnd07
14.125375446227583,0.2555774370396481,hnd07
14.791083881682118,0.26339602335954854,hnd07
15.48816618912486,0.27106220556845456,hnd07
16.218100973589348,0.2788629120764507,hnd07
16.982436524617494,0.2869377757003139,hnd07
17.78279410038928,0.2951284323917484,hnd07
18.620871366628734,0.30351491559451654,hnd07
19.498445997580514,0.3122658063922882,hnd07
20.41737944669536,0.32112057038302816,hnd07
21.37962089502239,0.3300528135586871,hnd07
22.387211385683468,0.3394167264788946,hnd07
23.4422881531993,0.34873040564184693,hnd07
24.547089156850387,0.3584170065959478,hnd07
25.703957827688726,0.36851995174153623,hnd07
26.91534803926925,0.37923251333110264,hnd07
28.183829312644637,0.39019879796578827,hnd07
29.51209226666396,0.40087645135116035,hnd07
30.902954325136015,0.4119397978218983,hnd07
32.359365692962946,0.4234058657702921,hnd07
33.884415613920375,0.4351290624422631,hnd07
35.481338923357676,0.4471000222220519,hnd07
37.153522909717395,0.4599556069813003,hnd07
38.90451449942821,0.47211302765666335,hnd07
40.73802778041143,0.4846748726489112,hnd07
42.65795188015943,0.4973559163871882,hnd07
44.66835921509649,0.5102617349036916,hnd07
46.77351412872,0.5232833464877664,hnd07
48.97788193684482,0.5362436558595975,hnd07
51.28613839913669,0.5494261857508116,hnd07
53.70317963702549,0.5629228894797741,hnd07
56.234132519035136,0.5769185251028301,hnd07
58.88436553555914,0.5911014730410751,hnd07
61.65950018614847,0.6057407818926888,hnd07
64.56542290346583,0.6205171693022361,hnd07
67.60829753919846,0.6357703516959001,hnd07
70.79457843841409,0.651424552727991,hnd07
