MIG,VM,MIG test count,VM test count,KS Statistic,MIG geo mean,VM geo mean,Geo distance (MIG/VM),Geo distance (VM/MIG)
del03,del05,930336.0,404386.0,0.06222222222222222,4.30609111357439,5.462530836776412,0.7882959826210394,1.2685590464067276
hnd06,hnd07,228308.0,125651.0,0.057777777777777775,18.93410466358187,13.939671889912258,1.3582891199386078,0.7362202827960502
iad07,iad09,89923.0,62193.0,0.017777777777777778,16.632414446779418,17.386607354811733,0.9566221924357432,1.0453447640115985
lhr09,lhr10,428127.0,307542.0,0.04,9.836602201153653,9.640769955113074,1.0203129259335473,0.9800914744709701
scl05,scl06,22490.0,19647.0,0.05333333333333334,6.700942659903412,4.790112908593961,1.398911213111746,0.7148416501541898
syd07,syd08,120779.0,90008.0,0.035555555555555556,5.890193390508703,6.234849486525374,0.9447210238576673,1.058513545000414
